account_id,type_id,status_id,customer_id,branch_id,account_number,balance,date_opened,date_closed
1756,5,1,254,8,GB96GNUH06964594958417,25276.24,2023-11-11,NULL
1757,4,2,339,5,GB35SZFE03056720315331,26131.59,2023-07-19,NULL
1758,1,3,22,12,GB79FPUY85986870085274,17340.15,2023-07-27,NULL
1759,2,1,1139,6,GB22SCGQ32126799379724,22832.72,2015-12-21,NULL
1760,5,1,869,4,GB08QBUX78902840696732,8188.69,2025-03-07,NULL
1761,2,1,84,7,GB88YWLJ36044140117982,37897.18,2015-11-21,NULL
1762,3,2,228,8,GB59PATR31467765033999,17875.54,2025-05-02,NULL
1763,4,2,636,6,GB64LKQM45608113660464,33247.67,2019-02-24,NULL
1764,4,2,469,2,GB85KCEM76293432666430,7694.59,2019-04-13,NULL
1765,5,1,529,2,GB43FBQX93098208817724,15483.29,2022-05-17,NULL
1766,4,3,782,12,GB85JXCZ43075669076778,11048.13,2024-04-01,NULL
1767,2,2,542,3,GB28WPKG19769134836912,38749.23,2016-03-01,NULL
1768,4,2,535,1,GB32UMLU80184117971894,6470.99,2019-04-14,NULL
1769,5,1,563,5,GB97UGPF49519813827840,11201.32,2019-07-19,NULL
1770,2,1,90,6,GB08RACE79663815603153,41902.38,2017-07-10,NULL
1771,2,1,820,10,GB61RWAP20620865461515,5021.76,2024-11-02,NULL
1772,1,2,1043,9,GB16JDXZ44636619498097,15923.02,2017-07-18,NULL
1773,5,3,78,12,GB85JJLN05296350018342,26879.44,2020-11-01,NULL
1774,2,3,139,9,GB40OMBP79487657144887,7072.19,2019-12-22,NULL
1775,5,3,373,12,GB07XASD33300056514612,20441.42,2022-01-10,NULL
1776,1,1,345,1,GB17ZIKG44922954387554,5233.59,2019-05-12,NULL
1777,5,2,1171,9,GB96VMTM08309780550272,27465.55,2025-07-04,NULL
1778,5,2,836,7,GB42DFCK41391535728693,34569.97,2022-06-02,NULL
1779,3,1,61,2,GB74WAEH67869979704072,10218.04,2018-10-24,NULL
1780,1,3,737,5,GB86HCPJ67560940496421,18288.05,2021-07-03,NULL
1781,3,3,816,2,GB87HEVZ57306309935853,25004.65,2023-12-01,NULL
1782,1,3,568,1,GB74JWVL52527701929358,30612.08,2024-10-22,NULL
1783,2,1,524,3,GB26KZFW89663077545487,4841.57,2018-03-21,NULL
1784,1,1,725,12,GB38PDOI51052780233454,32080.46,2024-04-04,NULL
1785,1,2,1170,12,GB65DMKW33061428793704,41263.53,2021-03-01,NULL
1786,2,2,1098,6,GB78QNPI88431111120188,23337.28,2018-08-08,NULL
1787,5,2,646,6,GB87YCTH88522042067100,47579.18,2023-04-22,NULL
1788,2,3,435,8,GB69MNMX16327998444854,46820.17,2021-01-03,NULL
1789,2,3,661,11,GB95GKGD39947220356447,49765.29,2023-07-05,NULL
1790,2,1,1140,5,GB47CFRE76562727657019,27010.16,2024-01-17,NULL
1791,5,3,640,4,GB29KUMF12005763476154,9665.44,2020-05-09,NULL
1792,2,1,476,11,GB48AFSL71377542870785,11914.02,2017-04-10,NULL
1793,2,3,753,8,GB09FVMZ73327134020584,4126.17,2020-01-04,NULL
1794,2,3,735,9,GB80LDGO59452195790967,11575.57,2024-02-23,NULL
1795,3,2,683,6,GB11ZSWS55169786771940,40304.83,2022-01-02,NULL
1796,4,1,1197,9,GB42ZOWJ52469619650662,23138.28,2021-02-04,NULL
1797,4,3,727,11,GB16UCRY79298851540183,7107.48,2023-01-07,NULL
1798,1,3,793,4,GB96CEOZ70993748513308,36984.06,2017-04-27,NULL
1799,4,1,470,9,GB37ZNYW55206769988935,7417.95,2016-08-25,NULL
1800,3,3,942,9,GB48KFRV78759467526049,20966.15,2018-04-17,NULL
1801,3,2,1019,12,GB97GUBJ79916206447677,45784.31,2016-04-16,NULL
1802,5,3,917,5,GB51KKXI33499507247884,23021.25,2021-10-08,NULL
1803,3,2,199,1,GB03OVMS39765173855396,45526.56,2020-02-26,NULL
1804,2,1,307,6,GB71YMAD56311860279131,28825.63,2018-09-22,NULL
1805,2,1,302,4,GB10AYIV24216438674375,29506.43,2020-09-17,NULL
1806,4,1,345,10,GB59NDEC50530372363901,39852.57,2021-11-05,NULL
1807,4,3,583,9,GB85HDOT83655214786643,18248.12,2021-01-04,NULL
1808,2,3,1015,2,GB15LOLK29981574839613,24209.33,2021-11-11,NULL
1809,2,2,1042,4,GB35MIFE61071135588075,6334.19,2020-04-04,NULL
1810,2,3,333,5,GB58UVAX30769892417084,18789.21,2021-11-21,NULL
1811,5,1,582,10,GB89LVVB81388742326838,49483.97,2024-06-19,NULL
1812,1,3,340,1,GB46LXXA20444891802114,31052.16,2024-01-21,NULL
1813,3,2,350,9,GB18TFQY75168867582421,21673.16,2022-10-14,NULL
1814,2,3,1052,2,GB03JSDH33618169094335,22904.14,2018-12-21,NULL
1815,1,3,1165,4,GB86CXFY32594563202778,19470.49,2015-09-15,NULL
1816,3,1,1076,11,GB28JKTI81105359312499,40261.59,2019-10-18,NULL
1817,3,2,821,6,GB93FIIR96341484239812,36063.59,2019-08-30,NULL
1818,2,3,595,3,GB82VPBS50765026855770,3248.81,2022-02-12,NULL
1819,4,3,260,7,GB75ZSVV04778380750014,40884.12,2018-01-14,NULL
1820,5,1,1044,3,GB90MLTM57573150800083,9030.8,2023-03-15,NULL
1821,5,3,760,7,GB58TKML57899258917480,16552.34,2024-01-01,NULL
1822,1,1,957,7,GB83DBPH10552783654091,7951.97,2016-03-21,NULL
1823,3,1,808,4,GB98HAAW56622513106179,29535.53,2017-05-15,NULL
1824,4,2,317,9,GB06NXEI54079022700069,10629.23,2016-10-03,NULL
1825,1,2,583,1,GB92NTWT17898188426140,47601.37,2017-01-13,NULL
1826,1,3,116,12,GB74MMXY12402962161246,9169.96,2018-02-28,NULL
1827,2,3,1044,4,GB56SZLH20189061793607,37553.84,2016-09-12,NULL
1828,5,3,110,10,GB33CKXH45640652919603,854.9,2017-07-24,NULL
1829,1,3,292,11,GB97VHHW79193417312788,21398.86,2019-01-05,NULL
1830,4,2,1014,5,GB52OHQW86115774762696,28628.09,2017-03-10,NULL
1831,1,1,776,5,GB66SWXL22046902423459,44859.88,2023-11-02,NULL
1832,2,1,326,4,GB94QDSO38559620212749,23234.78,2023-01-05,NULL
1833,3,2,300,3,GB42KTEU68403223952168,34580.96,2017-10-04,NULL
1834,1,2,1026,1,GB32EYGT14027311496868,13321.21,2021-07-08,NULL
1835,3,1,529,3,GB44ZQVQ41681003373769,25931.84,2019-05-18,NULL
1836,1,2,14,12,GB53MDAR42194681510867,35088.63,2016-11-08,NULL
1837,4,2,54,2,GB60QWGY44634819291155,47042.69,2017-03-15,NULL
1838,1,2,774,12,GB56GITB87960128454336,11324.71,2017-03-24,NULL
1839,4,1,647,7,GB41TFWF73442562214904,34949.85,2024-01-08,NULL
1840,5,3,849,10,GB33QLNH67204272152158,24674.32,2015-09-23,NULL
1841,3,3,199,1,GB33PLKU78679049956916,449.49,2015-11-12,NULL
1842,1,3,799,6,GB83PCKV39440815202750,42045.48,2021-11-23,NULL
1843,5,1,22,7,GB96HIZQ09016469629127,26606.77,2022-07-24,NULL
1844,2,2,1165,12,GB37GJZP85420305831779,39206.48,2021-03-17,NULL
1845,5,1,660,12,GB96THAE12355412546766,9198.28,2021-01-02,NULL
1846,5,1,705,6,GB87HTLP25433557152485,48875.97,2020-08-02,NULL
1847,4,3,212,7,GB15DJKA75422564752092,47409.12,2025-07-11,NULL
1848,4,3,632,1,GB24RNQX90594448601644,22459.69,2018-12-30,NULL
1849,5,1,1013,8,GB70SBMX42446222008179,40868.47,2019-10-16,NULL
1850,2,1,257,6,GB04JCOA54810380464432,33878.46,2016-07-28,NULL
1851,1,2,724,9,GB14PARM95558170382141,3060.68,2016-05-25,NULL
1852,5,2,300,9,GB98VAKS30140559951806,11528.45,2025-04-18,NULL
1853,5,1,1099,12,GB05XSGI83383303965776,8681.73,2024-07-02,NULL
1854,1,3,319,9,GB85XCJT31077879378018,40570.16,2021-07-07,NULL
1855,1,2,469,11,GB66KJKB00469201753057,8641.6,2017-04-15,NULL
1856,5,1,746,11,GB39WQXB56472134282799,29875.64,2022-06-26,NULL
1857,3,3,700,5,GB26MHJO52563774178142,34280.97,2022-08-27,NULL
1858,2,3,1146,12,GB76VOTV17898009640528,18361.91,2023-04-30,NULL
1859,3,3,917,8,GB41GVDX19772224127474,10679.5,2021-09-09,NULL
1860,4,1,1160,5,GB54QEUV41868039204530,20921.22,2021-06-19,NULL
1861,2,3,655,7,GB80YIFB19983594493934,9288.18,2018-09-28,NULL
1862,3,3,381,4,GB21SNYB72238457502633,15940.63,2022-07-20,NULL
1863,3,2,1077,8,GB94EKCO15990968843613,48333.66,2024-06-23,NULL
1864,1,3,781,5,GB55TWTX96246100981042,4842.38,2016-03-19,NULL
1865,1,2,390,11,GB78SPTA30141602278429,30525.36,2016-07-15,NULL
1866,5,2,354,6,GB76OYQT88888168819857,11662.3,2018-02-05,NULL
1867,2,3,295,3,GB86QIRT17958357130103,924.07,2023-04-05,NULL
1868,1,1,1073,10,GB92NMKZ31747836799023,36305.6,2015-08-29,NULL
1869,4,3,302,2,GB90KFLK84999512286683,22976.49,2018-06-01,NULL
1870,1,3,113,9,GB58CYVP08497958945254,23161.71,2019-04-08,NULL
1871,3,1,305,2,GB29VZVA27336250657850,2301.23,2015-09-02,NULL
1872,3,1,119,10,GB53JOSI39186272302101,36757.38,2023-06-28,NULL
1873,3,3,816,1,GB60OTYC72087080347781,21004.73,2024-10-15,NULL
1874,3,1,994,8,GB33KKBP54174787607922,48190.94,2023-10-21,NULL
1875,3,2,171,8,GB64WHNK18491295512321,36760.28,2018-10-14,NULL
1876,3,2,877,1,GB24PHFY39122945496000,46448.06,2021-03-03,NULL
1877,1,1,134,1,GB54EWZQ79618179635028,19273.49,2022-08-27,NULL
1878,1,3,1026,7,GB25EYEU95626303373828,18621.18,2018-08-20,NULL
1879,5,2,1053,10,GB52ROWV63487022906917,37141.83,2016-12-03,NULL
1880,4,1,655,6,GB58UUDQ09583191867646,22185.39,2024-02-24,NULL
1881,4,1,432,5,GB60NMKQ53367095904556,15680.49,2024-10-19,NULL
1882,3,2,71,4,GB39KDLW18980645591496,44592.0,2019-07-01,NULL
1883,3,3,430,2,GB50HGSP12237253182491,14723.63,2023-03-18,NULL
1884,2,1,392,1,GB89AYFB75324162737800,3598.21,2022-09-03,NULL
1885,5,1,884,11,GB83QGHE36008571254031,4442.61,2019-06-18,NULL
1886,3,2,928,3,GB29TDDL88138884181063,18524.38,2018-10-09,NULL
1887,4,2,155,10,GB36JJOZ78051110025197,26710.37,2023-07-17,NULL
1888,3,2,380,2,GB06TQCU99839463574870,5977.2,2016-06-28,NULL
1889,3,2,346,5,GB75VPKB38489612560274,16739.43,2018-01-02,NULL
1890,4,1,469,5,GB03BNUV66731020021774,48967.38,2025-03-17,NULL
1891,3,3,456,2,GB36VKBU25543785134232,33527.33,2022-10-02,NULL
1892,2,3,411,5,GB29MYXX73724755608532,22476.28,2015-11-14,NULL
1893,2,2,118,3,GB11PWRA90705456929936,37471.25,2020-09-15,NULL
1894,2,1,529,7,GB35GPJG83985219889585,19518.41,2018-05-11,NULL
1895,2,3,627,9,GB64LUIF20848301578615,21686.14,2024-03-10,NULL
1896,3,3,921,2,GB70GOLT62887117734056,36352.39,2016-06-24,NULL
1897,4,1,1127,1,GB22VMRG50977433477433,9302.68,2021-05-21,NULL
1898,3,2,739,2,GB11FEMA54631623463584,9354.12,2021-08-13,NULL
1899,3,3,533,2,GB92KDTB75562611650387,20516.98,2015-10-24,NULL
1900,3,1,1027,10,GB26QEXL30209962241825,6588.81,2020-12-30,NULL
1901,5,1,206,11,GB64KOSU15599981009831,28656.8,2023-11-16,NULL
1902,5,2,873,7,GB23MLCO95505864202826,48975.81,2019-09-02,NULL
1903,5,1,1050,8,GB68EKKD02127377724441,44841.12,2025-03-28,NULL
1904,4,2,692,9,GB39YXJB50056217052601,42742.21,2021-11-20,NULL
1905,4,1,711,2,GB54RNIF12229358092935,32723.21,2021-09-19,NULL
1906,2,3,587,3,GB62UKSF52262876704544,17106.44,2020-08-16,NULL
1907,1,3,88,1,GB07ASBQ58322774510257,33535.15,2019-09-04,NULL
1908,4,3,439,3,GB47XZSL24680586169116,22722.16,2021-01-13,NULL
1909,3,2,274,7,GB07PZLH36829516411924,14720.99,2020-08-13,NULL
1910,4,1,146,11,GB70CGRG50608705937555,29082.31,2017-05-06,NULL
1911,4,1,831,11,GB44OYXY00253627993381,35729.74,2016-01-20,NULL
1912,5,1,151,5,GB79XWLI45933934103210,41122.06,2022-01-15,NULL
1913,3,3,584,1,GB24KTOT94849527626456,2984.31,2021-05-20,NULL
1914,3,2,866,10,GB97IPSE56578823901398,22893.14,2020-12-07,NULL
1915,1,3,16,7,GB04AADC10989094089342,13155.74,2025-03-19,NULL
1916,3,2,28,12,GB46WDCO00962012915629,19503.51,2017-04-05,NULL
1917,5,3,298,6,GB11EJCZ56390513543411,17832.4,2016-01-03,NULL
1918,1,2,506,5,GB55MJGC66742638145759,30664.11,2024-07-12,NULL
1919,1,1,439,12,GB37URDE87128188670961,6633.72,2023-11-26,NULL
1920,2,3,429,12,GB45LYLV43691039158246,8711.53,2020-11-27,NULL
1921,3,3,737,3,GB72KXKE89831135968689,44005.48,2022-04-27,NULL
1922,1,2,713,11,GB53NBQY36191553760429,29162.33,2016-02-29,NULL
1923,4,3,840,1,GB67OTOH10724983346199,42969.79,2020-04-24,NULL
1924,3,1,291,5,GB21FAME06036944345591,42402.51,2019-08-26,NULL
1925,5,2,656,1,GB95FANN53158174448319,521.07,2023-07-01,NULL
1926,2,1,681,11,GB08DPDJ61675724751156,540.18,2021-04-09,NULL
1927,1,2,625,7,GB92ROIN46298749033291,18314.86,2024-08-24,NULL
1928,3,1,1181,11,GB43IBIV34751180499590,39328.96,2016-06-20,NULL
1929,2,2,1181,5,GB57SDTH91272776633283,19232.19,2018-12-06,NULL
1930,2,3,725,10,GB45MGYR63310305405871,44939.71,2019-08-18,NULL
1931,3,1,739,1,GB94CHKY60501284950340,31645.13,2023-06-27,NULL
1932,1,1,177,8,GB68DUYD59541548962143,10221.58,2022-12-02,NULL
1933,1,1,136,12,GB04KCPU93713548255476,30486.36,2019-07-13,NULL
1934,2,3,659,3,GB15IGZE81565728245592,2251.84,2019-11-03,NULL
1935,2,2,841,5,GB75YBOL17537942798090,12448.81,2022-06-14,NULL
1936,4,2,455,10,GB90LCVP62988370600827,27558.37,2017-11-10,NULL
1937,1,2,371,5,GB12SWCA66471324856146,15563.16,2025-01-02,NULL
1938,4,1,969,1,GB80FOFT46369258518454,18272.9,2020-11-12,NULL
1939,3,3,160,12,GB02GUHU65859567358582,33174.19,2025-01-29,NULL
1940,1,2,310,11,GB95EWAP99787190169943,19828.49,2016-07-17,NULL
1941,4,1,641,8,GB64AAPI44896585283955,28143.86,2016-04-19,NULL
1942,2,3,45,5,GB96VYQM18463959265281,865.29,2024-03-27,NULL
1943,3,1,821,3,GB79EEKZ24740458972149,46346.41,2018-12-26,NULL
1944,3,2,683,9,GB74UUBX37887826200164,32576.06,2023-10-19,NULL
1945,5,3,258,3,GB90CDGY82058349216517,11335.24,2023-03-17,NULL
1946,4,1,791,9,GB72RNPI34255790849035,1828.13,2023-08-15,NULL
1947,2,3,1116,11,GB31OISO43380532496306,42331.51,2020-03-17,NULL
1948,5,1,1115,10,GB07HMHD37904455474476,13410.6,2018-11-01,NULL
1949,2,2,512,1,GB28NKPX72467720799984,21281.04,2019-09-13,NULL
1950,5,3,272,1,GB63LPGU64934038138064,32161.99,2018-06-02,NULL
1951,2,1,450,12,GB86YGQY01523135699128,3891.84,2018-12-09,NULL
1952,5,2,43,12,GB53JUSD92926201341123,46837.39,2018-04-23,NULL
1953,4,3,532,7,GB06NDSM94166180526063,3268.17,2020-06-03,NULL
1954,5,2,78,2,GB40YTRX83614473810510,44254.26,2021-02-07,NULL
1955,3,3,856,1,GB56LQOC47873267244037,16003.27,2016-01-13,NULL
1956,1,3,450,10,GB97ABBU98646938655551,31933.19,2024-12-30,NULL
1957,1,1,1155,8,GB53AOOC35411933932680,7940.01,2025-02-01,NULL
1958,5,1,535,11,GB27YQNE22923929090024,2120.65,2019-08-04,NULL
1959,5,1,1087,6,GB74WGFX80394473880685,35795.29,2018-09-21,NULL
1960,3,1,41,10,GB29BDGQ64372295498951,26483.22,2019-08-22,NULL
1961,2,1,954,1,GB32RIAW17682367462760,9387.0,2016-03-19,NULL
1962,4,3,1091,7,GB97VOYF72549845432553,12079.4,2024-11-04,NULL
1963,3,3,1011,7,GB54COQE98030186039983,2685.96,2016-10-18,NULL
1964,1,1,1169,4,GB66DCNV18370442753657,11326.87,2023-07-05,NULL
1965,5,1,501,5,GB81PYZK71959728253812,13673.94,2018-02-14,NULL
1966,1,1,876,5,GB71RFBH11121841272918,35235.32,2016-05-20,NULL
1967,2,2,451,6,GB81NNAP73624444580633,12750.55,2016-02-09,NULL
1968,2,2,839,12,GB74JXSE06019648196751,16040.99,2016-11-16,NULL
1969,1,1,758,8,GB73UQGV33732615436832,22056.28,2024-08-06,NULL
1970,4,1,899,7,GB56EPRH16703907932151,10753.36,2020-06-29,NULL
1971,5,2,957,11,GB20OHFN57990768073783,2482.91,2021-10-05,NULL
1972,4,1,21,6,GB19MJAN37401400010757,20248.83,2024-05-01,NULL
1973,3,2,290,3,GB97LYSB38628484999294,13221.84,2025-06-04,NULL
1974,3,2,967,12,GB78FUYF30488679538991,1084.82,2025-01-26,NULL
1975,5,2,725,7,GB32KCNE35567175029827,12856.38,2021-07-31,NULL
1976,4,1,996,1,GB28UKRU43810107705064,1151.62,2023-01-31,NULL
1977,4,3,183,2,GB52LEBF13618025454691,45949.44,2023-01-18,NULL
1978,1,1,848,4,GB80SOZP24753561819738,24053.43,2016-02-11,NULL
1979,1,3,1049,9,GB62GZDW85783192859049,4544.55,2024-02-03,NULL
1980,2,3,839,2,GB48WYNE13608359799480,43876.91,2022-03-21,NULL
1981,4,2,514,9,GB34MEGD03802822836318,47416.82,2024-11-09,NULL
1982,3,1,804,11,GB51DBTV41362681988425,19158.15,2017-07-30,NULL
1983,5,1,797,10,GB22WJCJ44429737968690,28397.36,2023-04-17,NULL
1984,4,2,395,11,GB55CYBT44386573423071,45473.12,2019-07-02,NULL
1985,4,2,767,6,GB89ICAP09225049796862,6130.36,2018-06-26,NULL
1986,3,3,526,11,GB14ADJH79657264493086,14147.05,2023-03-01,NULL
1987,1,1,963,9,GB36ELQL66397244786735,33429.76,2017-06-18,NULL
1988,1,1,406,8,GB09QGKQ88629878025434,39156.76,2017-06-16,NULL
1989,5,3,79,5,GB98ZKCR11893237410348,42434.51,2019-07-04,NULL
1990,2,1,817,10,GB20BRYE44639957035711,11068.05,2017-11-12,NULL
1991,2,2,396,2,GB66TSMT45024137433971,34703.9,2016-03-08,NULL
1992,4,3,1196,12,GB02NPCC88585059308427,26236.47,2015-11-21,NULL
1993,2,1,994,12,GB83HHER75117230786394,43737.57,2018-07-27,NULL
1994,1,1,1133,4,GB83MFFQ66444245509636,45303.25,2020-09-02,NULL
1995,2,2,74,8,GB46XJUA56790974430390,27159.25,2024-11-10,NULL
1996,5,2,382,5,GB20LEMI96689672255308,16591.71,2024-12-21,NULL
1997,2,2,1079,7,GB95YACT51344297636213,20555.02,2019-06-17,NULL
1998,2,1,488,2,GB61ADXY73197231850391,18783.72,2021-03-18,NULL
1999,2,2,711,1,GB71YVLT18209476645034,6849.17,2023-09-24,NULL
2000,4,1,1180,2,GB73LUTK66969423063883,8925.56,2018-12-12,NULL
2001,2,1,53,8,GB10ZVHR16154927519321,44783.95,2025-05-30,NULL
2002,1,3,1125,6,GB15DPXH66630355923032,6500.22,2023-06-22,NULL
2003,4,1,920,7,GB02YFSB49726566020412,1150.17,2016-11-15,NULL
2004,3,2,1181,12,GB04VUDO63027760107460,10244.52,2023-11-01,NULL
2005,3,3,92,5,GB28JUUT64781634301096,5777.6,2019-05-11,NULL
2006,2,2,857,11,GB80PDOR82477186144086,25877.12,2025-06-26,NULL
2007,3,1,865,8,GB52AEQJ08355425658772,38389.13,2020-08-20,NULL
2008,4,3,594,10,GB45UIBP24549067656181,2473.07,2016-03-13,NULL
2009,2,3,1050,12,GB61WOQG79706128835145,23014.12,2023-01-06,NULL
2010,4,3,591,4,GB42GRYC30243709011587,29975.56,2020-11-20,NULL
2011,1,3,156,7,GB31YVEF65503570959906,33457.09,2017-03-10,NULL
2012,2,2,26,9,GB33CXOR61140069423026,31049.76,2019-12-01,NULL
2013,4,1,455,5,GB08XBXC61517981583800,74.42,2019-01-06,NULL
2014,1,1,1012,2,GB79JJCT45128881688423,19973.83,2020-05-29,NULL
2015,2,2,527,9,GB12IPNU40041081937505,37368.97,2022-08-06,NULL
2016,1,2,455,9,GB91DTWP38464906469629,48330.38,2018-04-06,NULL
2017,3,1,646,1,GB29WARM96740714819923,47629.97,2024-10-17,NULL
2018,3,3,1118,9,GB87NKHC25214786078515,31238.66,2025-03-12,NULL
2019,3,1,525,8,GB73DNNO80220691390949,5478.2,2024-12-06,NULL
2020,5,2,264,10,GB46NJZH05662334680825,37298.66,2024-01-13,NULL
2021,4,2,1100,7,GB65GMGA69793910973932,35279.56,2023-10-08,NULL
2022,1,3,426,4,GB35BTQC51544128958378,24022.2,2020-09-09,NULL
2023,5,3,1100,3,GB25VVAB30952144316054,13550.46,2019-07-22,NULL
2024,3,1,794,2,GB72VRIW45363505096310,11275.04,2021-03-02,NULL
2025,5,3,538,3,GB50XBJA57439431858770,17250.98,2021-02-04,NULL
2026,1,3,256,10,GB79PBDP91830127168064,16156.63,2022-11-15,NULL
2027,4,2,568,11,GB92UANJ10410328675728,27507.74,2021-04-01,NULL
2028,4,1,602,5,GB16DFZI55916805500047,14473.51,2021-04-11,NULL
2029,3,3,718,4,GB40EOKJ23896194245049,29160.99,2022-01-02,NULL
2030,1,2,297,1,GB66XPHN35930428733294,14430.15,2022-12-19,NULL
2031,1,3,70,7,GB42ELLS86048074213426,25629.26,2017-09-04,NULL
2032,3,1,286,8,GB41BCGZ11056922354356,42888.02,2017-09-30,NULL
2033,1,3,1097,9,GB87MRVB77428280066386,3534.03,2016-11-14,NULL
2034,4,2,920,3,GB58MAKR81305843793363,28993.05,2023-11-23,NULL
2035,2,3,966,9,GB96EJQP38283582123141,22554.34,2021-02-01,NULL
2036,4,2,459,12,GB97RVCR88896103606935,4944.91,2018-07-26,NULL
2037,1,3,711,3,GB03VODQ26496039817303,12198.17,2015-09-11,NULL
2038,5,1,507,11,GB02STRQ14013549245045,30681.53,2022-11-22,NULL
2039,4,1,400,8,GB19JOLI11659087429260,42195.42,2018-10-05,NULL
2040,3,1,797,12,GB82CEVG88979077629117,2555.66,2017-02-17,NULL
2041,4,2,583,2,GB39FFXI11695770199191,29122.98,2017-11-22,NULL
2042,5,2,872,1,GB15UVWF41047992644871,20273.52,2023-12-27,NULL
2043,5,1,1058,5,GB32BHQJ32789476132791,31067.85,2024-03-03,NULL
2044,3,3,1050,4,GB37LSKG43732300852941,31834.16,2017-09-03,NULL
2045,1,2,542,1,GB79ADKK42562068472482,43731.15,2021-02-11,NULL
2046,5,3,421,9,GB31BRZV45410991332368,46408.64,2022-05-25,NULL
2047,1,3,276,12,GB35XWEP48912578771998,39992.88,2023-10-24,NULL
2048,1,3,1116,7,GB06WIIR70011002471505,6508.93,2025-01-30,NULL
2049,5,1,1149,6,GB32DIMS40599195934390,21552.95,2024-11-30,NULL
2050,1,2,339,5,GB74QKBW45589822735912,34448.52,2019-01-09,NULL
2051,4,1,399,12,GB84IHTD73134206076730,18757.25,2016-08-20,NULL
2052,2,2,489,2,GB22HJJB65574890037291,41726.0,2025-02-10,NULL
2053,5,2,873,11,GB08LXFI04526020665939,20670.11,2019-11-05,NULL
2054,4,3,1017,10,GB77IVIG78116552194320,3062.2,2015-08-25,NULL
2055,2,1,67,1,GB93GAES53246474250564,29887.16,2019-12-17,NULL
2056,2,1,378,5,GB50NCGC96598323842926,552.78,2020-01-18,NULL
2057,5,1,199,4,GB56ACYY46202233159054,7282.08,2020-06-08,NULL
2058,4,1,467,7,GB24VKPX28636775752731,3866.12,2024-07-03,NULL
2059,5,1,575,7,GB13GGKK63371720574683,14258.37,2020-02-14,NULL
2060,1,3,939,1,GB07OGRY44432361908878,48856.72,2025-07-25,NULL
2061,3,2,427,10,GB61IHVT95151669700059,48062.72,2016-09-03,NULL
2062,5,1,273,1,GB78YVLO96717864833133,35287.69,2023-07-23,NULL
2063,4,1,296,11,GB85ASYL25577727690509,22845.05,2016-10-29,NULL
2064,5,2,912,6,GB40XDJL56074240724583,40679.84,2017-03-17,NULL
2065,4,2,731,12,GB50KCPE94950422957435,19249.41,2024-05-31,NULL
2066,4,2,414,11,GB71KOOY01506311696628,25764.4,2025-02-25,NULL
2067,3,3,143,5,GB18VVNC46202565615580,10098.65,2024-03-15,NULL
2068,4,3,319,4,GB46UBER24548470097888,26051.55,2023-08-17,NULL
2069,4,1,61,6,GB81NSXA28462694966916,41865.71,2017-04-17,NULL
2070,1,3,114,2,GB92JUCK18095713191071,36691.88,2023-09-19,NULL
2071,5,3,636,4,GB55IQPQ37656631452204,9391.26,2015-11-21,NULL
2072,3,1,168,6,GB26JDGK84368682048307,45845.98,2022-10-13,NULL
2073,1,3,302,5,GB05JPHY85227410883207,2705.91,2024-11-13,NULL
2074,5,1,518,4,GB46KTPK47116616655224,44837.37,2020-12-23,NULL
2075,3,1,210,8,GB34OZCX27415073523844,27401.58,2023-12-21,NULL
2076,2,1,267,4,GB64SVMG90227085853748,28262.02,2022-04-28,NULL
2077,2,3,907,2,GB71SEZH01793483409502,16781.35,2015-12-13,NULL
2078,2,2,280,4,GB21OZIJ26024629769063,40693.74,2018-05-09,NULL
2079,3,2,659,2,GB91UVMP94640689919574,21726.82,2024-11-14,NULL
2080,5,3,586,1,GB40GUBO32467845842330,43960.99,2024-05-01,NULL
2081,1,3,567,1,GB34GTZE23830679874220,31712.34,2019-06-18,NULL
2082,3,3,373,5,GB72GJVV22065327198036,8824.68,2023-09-23,NULL
2083,5,2,589,12,GB15PARO82269145107988,155.98,2024-01-23,NULL
2084,2,1,1097,12,GB26UBLV17063132722058,9470.01,2023-10-04,NULL
2085,4,1,621,12,GB10PADK33759687734579,36636.45,2015-12-16,NULL
2086,3,2,1005,11,GB54ZKWY61969605575317,33488.85,2018-05-08,NULL
2087,3,2,157,4,GB59RFVT46074895482272,39188.08,2019-10-14,NULL
2088,3,1,1011,10,GB51GWAP35353206143299,26171.0,2016-09-16,NULL
2089,3,3,34,2,GB37CQEP82039931226873,40207.87,2018-07-26,NULL
2090,4,1,1118,8,GB73PHHX33982233601343,9849.71,2024-03-11,NULL
2091,2,3,778,7,GB92QJOJ43536404326022,1218.06,2020-04-01,NULL
2092,1,3,580,1,GB65ARAF00073587058046,19696.12,2020-09-25,NULL
2093,2,2,672,2,GB70NJYV24989566126911,41629.52,2021-02-07,NULL
2094,2,2,486,6,GB69CHMM58348707469592,19886.27,2024-04-19,NULL
2095,1,3,437,6,GB15PWWB90556386753224,23482.87,2021-01-16,NULL
2096,2,2,83,12,GB72CVTW22208246357034,24582.57,2024-10-25,NULL
2097,3,1,271,1,GB25EQEW83493464092745,21986.78,2019-01-18,NULL
2098,4,2,945,9,GB27QFCW64813881810596,15907.53,2018-10-27,NULL
2099,2,3,195,5,GB28GPWQ07994733112661,1483.05,2025-03-08,NULL
2100,4,2,61,5,GB74PYUM91287994725290,10155.71,2024-04-04,NULL
2101,4,3,496,9,GB66AQAD79299970570621,21217.75,2017-09-01,NULL
2102,2,2,21,12,GB92OUFP44840979673841,42735.8,2018-03-15,NULL
